timestamp,accel_X,accel_Y,accel_Z
1657079122252,1446,1391,821
1657079122292,837,1220,545
1657079122332,494,1044,300
1657079122372,425,951,229
1657079122412,265,844,137
1657079122452,60,744,-2
1657079122492,-207,555,-99
1657079122532,-258,720,-83
1657079122572,-436,818,14
1657079122612,185,1414,114
1657079122652,1402,1922,22
1657079122692,1304,1524,187
1657079122732,1004,764,641
1657079122772,1081,457,672
1657079122812,1083,245,414
1657079122852,1141,91,238
1657079122892,979,116,16
1657079122932,800,226,-19
1657079122972,1066,767,224
1657079123012,1345,1323,338
1657079123052,1305,1570,417
1657079123092,1171,1573,508
1657079123132,827,1373,447
1657079123172,464,1150,218
1657079123212,207,892,110
1657079123252,55,609,82
1657079123292,51,423,16
1657079123332,214,432,-25
1657079123372,420,705,5
1657079123412,783,941,-169
1657079123452,1613,1120,-346
1657079123492,1698,1042,-390
1657079123532,1258,573,-412
1657079123572,661,299,-660
1657079123612,502,175,-624
1657079123652,363,64,-478
1657079123692,296,211,-538
1657079123732,373,357,-373
1657079123772,420,467,-544
1657079123812,562,470,-677
1657079123852,519,347,-775
1657079123892,679,299,-943
1657079123932,431,381,-1027
1657079123972,660,608,-818
1657079124012,540,511,-776
1657079124052,447,276,-584
1657079124092,469,163,-617
1657079124132,567,386,-609
1657079124172,504,482,-550
1657079124212,450,402,-537
1657079124252,557,473,-525
1657079124292,677,658,-682
1657079124332,836,732,-682
1657079124372,803,849,-949
1657079124412,659,589,-744
1657079124452,463,254,-583
1657079124492,569,320,-509
1657079124532,601,381,-636
1657079124572,653,308,-457
1657079124612,754,280,-409
1657079124652,955,313,-401
1657079124692,933,298,-636
1657079124732,959,394,-629
1657079124772,1079,736,-635
1657079124812,710,560,-682
1657079124852,485,256,-526
1657079124892,548,394,-522
1657079124932,555,510,-588
1657079124972,633,426,-441
1657079125012,664,505,-484
1657079125052,726,449,-435
1657079125092,810,574,-591
1657079125132,831,461,-436
1657079125172,868,536,-584
1657079125212,1036,831,-695
1657079125252,872,554,-694
1657079125292,876,407,-549
1657079125332,746,483,-676
1657079125372,998,488,-442
1657079125412,1009,318,-469
1657079125452,1171,703,-629
1657079125492,1087,-128,-257
1657079125532,736,-765,-612
1657079125572,516,-817,-487
1657079125612,224,-603,-245
1657079125652,193,-563,-158
1657079125692,38,-783,-137
1657079125732,-312,-717,-429
1657079125772,238,-613,-255
1657079125812,364,-552,-69
1657079125852,293,-519,-356
1657079125892,209,-934,-449
1657079125932,311,-946,-738
1657079125972,383,-1100,-626
1657079126012,410,-1200,-662
1657079126052,296,-1143,-621
1657079126092,196,-951,-471
1657079126132,226,-726,-349
1657079126172,262,-562,-302
1657079126212,303,-537,-245
1657079126252,288,-515,-294
1657079126292,253,-702,-287
1657079126332,210,-1100,-400
1657079126372,320,-1339,-304
1657079126412,454,-1336,-472
1657079126452,312,-1197,-556
1657079126492,210,-1084,-444
1657079126532,187,-891,-413
1657079126572,192,-775,-313
1657079126612,228,-664,-233
1657079126652,353,-710,-217
1657079126692,275,-668,-357
1657079126732,136,-776,-410
1657079126772,164,-845,-520
1657079126812,335,-881,-643
1657079126852,495,-1075,-607
1657079126892,392,-1127,-675
1657079126932,274,-1114,-663
1657079126972,179,-957,-591
1657079127012,197,-759,-402
1657079127052,311,-659,-248
1657079127092,326,-525,-259
1657079127132,248,-459,-320
1657079127172,195,-715,-367
1657079127212,73,-983,-406
1657079127252,216,-1382,-393
1657079127292,366,-1311,-514
1657079127332,303,-1141,-619
1657079127372,101,-1094,-550
1657079127412,141,-905,-459
1657079127452,217,-820,-269
1657079127492,309,-703,-135
1657079127532,343,-623,-163
1657079127572,153,-534,-369
1657079127612,230,-737,-362
1657079127652,277,-811,-505
1657079127692,458,-1113,-603
1657079127732,502,-1210,-720
1657079127772,343,-1262,-733
1657079127812,256,-1074,-605
1657079127852,237,-836,-412
1657079127892,244,-625,-244
1657079127932,295,-541,-215
1657079127972,361,-452,-213
1657079128012,350,-530,-183
1657079128052,205,-962,-303
1657079128092,239,-1304,-467
1657079128132,430,-1371,-401
1657079128172,559,-1240,-476
1657079128212,260,-1120,-465
1657079128252,147,-970,-423
1657079128292,245,-801,-344
1657079128332,346,-696,-235
1657079128372,313,-659,-92
1657079128412,309,-552,-159
1657079128452,179,-726,-490
1657079128492,144,-974,-486
1657079128532,467,-928,-625
1657079128572,617,-1129,-558
1657079128612,404,-1198,-686
1657079128652,262,-1041,-602
